traceid,spanid,parentspan,childspans,service,loginfo,spaninfo
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.0,-1,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.1;a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.2;a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.3;a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.4;a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.5,ts-food-service, foodsearch.service.FoodServiceImpl -Get Train Food List!; foodsearch.service.FoodServiceImpl -data=2021-07-14 start=Shang Hai end=Su Zhou tripid=D1345; foodsearch.controller.FoodController -[Food Service]Get the Get Food Request!,{GET}/api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.1,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.0,f3788a86f39d487fbf3acc025274ee2b.47.16272786985080528.0,ts-food-service, foodsearch.service.FoodServiceImpl -Get Train Food List!; foodsearch.service.FoodServiceImpl -data=2021-07-14 start=Shang Hai end=Su Zhou tripid=D1345; foodsearch.controller.FoodController -[Food Service]Get the Get Food Request!,/api/v1/foodmapservice/trainfoods/D1345
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,f3788a86f39d487fbf3acc025274ee2b.47.16272786985080528.0,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.1,f3788a86f39d487fbf3acc025274ee2b.47.16272786985080528.1,ts-food-map-service, food.controller.TrainFoodController -[Food Map Service][Get TrainFoods By TripId],{GET}/api/v1/foodmapservice/trainfoods/{tripId}
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,f3788a86f39d487fbf3acc025274ee2b.47.16272786985080528.1,f3788a86f39d487fbf3acc025274ee2b.47.16272786985080528.0,0,ts-food-map-service, food.controller.TrainFoodController -[Food Map Service][Get TrainFoods By TripId],MongoDB/FindOperation
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.2,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.0,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.0,ts-food-service, foodsearch.service.FoodServiceImpl -Get Train Food List!,/api/v1/travelservice/routes/D1345
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.0,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.2,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.1;f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.2,ts-travel-service," travel.service.TravelServiceImpl -Route is: Route{id='f3d4d4ef-693b-4456-8eed-59c0d717dd08', stations=[shanghai, suzhou], distances=[0, 50], startStationId='shanghai', terminalStationId='suzhou'}; travel.service.TravelServiceImpl -Routes Response is : Response(status=1, msg=Success, data={id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStationId=shanghai, terminalStationId=suzhou}); travel.service.TravelServiceImpl -[Travel Service][Get Route By Id] Route ID：f3d4d4ef-693b-4456-8eed-59c0d717dd08; travel.controller.TravelController -[Get Route By Trip ID], TripId: D1345",{GET}/api/v1/travelservice/routes/{tripId}
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.1,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.0,0,ts-travel-service, travel.service.TravelServiceImpl -[Travel Service][Get Route By Id] Route ID：f3d4d4ef-693b-4456-8eed-59c0d717dd08,MongoDB/FindOperation
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.2,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.0,39a1965190ea4e2ba32fe70b4c4a2992.44.16272786985164174.0,ts-travel-service," travel.service.TravelServiceImpl -Route is: Route{id='f3d4d4ef-693b-4456-8eed-59c0d717dd08', stations=[shanghai, suzhou], distances=[0, 50], startStationId='shanghai', terminalStationId='suzhou'}; travel.service.TravelServiceImpl -Routes Response is : Response(status=1, msg=Success, data={id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStationId=shanghai, terminalStationId=suzhou}); travel.service.TravelServiceImpl -[Travel Service][Get Route By Id] Route ID：f3d4d4ef-693b-4456-8eed-59c0d717dd08",/api/v1/routeservice/routes/f3d4d4ef-693b-4456-8eed-59c0d717dd08
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,39a1965190ea4e2ba32fe70b4c4a2992.44.16272786985164174.0,f3138013d2d745858cad0bb52fe9cd62.67.16272786985130070.2,39a1965190ea4e2ba32fe70b4c4a2992.44.16272786985164174.1,ts-route-service," route.controller.RouteController -Query route by id, RouteId: f3d4d4ef-693b-4456-8eed-59c0d717dd08",{GET}/api/v1/routeservice/routes/{routeId}
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,39a1965190ea4e2ba32fe70b4c4a2992.44.16272786985164174.1,39a1965190ea4e2ba32fe70b4c4a2992.44.16272786985164174.0,0,ts-route-service," route.controller.RouteController -Query route by id, RouteId: f3d4d4ef-693b-4456-8eed-59c0d717dd08",MongoDB/FindOperation
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.3,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.0,81c9d0cce96244e89e629b9b013cbae1.44.16272786985208746.0,ts-food-service,0,/api/v1/stationservice/stations/id/Shang Hai
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,81c9d0cce96244e89e629b9b013cbae1.44.16272786985208746.0,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.3,81c9d0cce96244e89e629b9b013cbae1.44.16272786985208746.1,ts-station-service," f.m.controller.StationController -Query for station id,StationName: Shang Hai",{GET}/api/v1/stationservice/stations/id/{stationNameForId}
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,81c9d0cce96244e89e629b9b013cbae1.44.16272786985208746.1,81c9d0cce96244e89e629b9b013cbae1.44.16272786985208746.0,0,ts-station-service," f.m.controller.StationController -Query for station id,StationName: Shang Hai",MongoDB/FindOperation
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.4,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.0,81c9d0cce96244e89e629b9b013cbae1.179.16272786985220162.0,ts-food-service,0,/api/v1/stationservice/stations/id/Su Zhou
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,81c9d0cce96244e89e629b9b013cbae1.179.16272786985220162.0,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.4,81c9d0cce96244e89e629b9b013cbae1.179.16272786985220162.1,ts-station-service," f.m.controller.StationController -Query for station id,StationName: Su Zhou",{GET}/api/v1/stationservice/stations/id/{stationNameForId}
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,81c9d0cce96244e89e629b9b013cbae1.179.16272786985220162.1,81c9d0cce96244e89e629b9b013cbae1.179.16272786985220162.0,0,ts-station-service," f.m.controller.StationController -Query for station id,StationName: Su Zhou",MongoDB/FindOperation
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.5,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.0,f3788a86f39d487fbf3acc025274ee2b.38.16272786985230556.0,ts-food-service,0,/api/v1/foodmapservice/foodstores
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,f3788a86f39d487fbf3acc025274ee2b.38.16272786985230556.0,a15e29151f4049e7bb8fb9a66746483c.41.16272786985060408.5,f3788a86f39d487fbf3acc025274ee2b.38.16272786985230556.1,ts-food-map-service, food.controller.FoodStoreController -[Food Map Service][Get FoodStores By StationIds],{POST}/api/v1/foodmapservice/foodstores
a15e29151f4049e7bb8fb9a66746483c.41.16272786985060409,f3788a86f39d487fbf3acc025274ee2b.38.16272786985230556.1,f3788a86f39d487fbf3acc025274ee2b.38.16272786985230556.0,0,ts-food-map-service, food.controller.FoodStoreController -[Food Map Service][Get FoodStores By StationIds],MongoDB/FindOperation
