traceid,spanid,parentspan,childspans,service,loginfo,spaninfo
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.0,-1,1e3c47720fe24523938fff342ebe6c0d.59.16288660313090108.0;1e3c47720fe24523938fff342ebe6c0d.61.16288660313090114.0;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.1;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.2;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.3;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.4;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.5;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.6;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.7;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.8;1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.9,ts-preserve-service," p.controller.PreserveController -[Preserve] Account  order from Shang Hai -----> Su Zhou at Fri Aug 13 08:00:00 CST 2021; preserve.service.PreserveServiceImpl -[Preserve Service][Send Email] send email to mq; preserve.mq.RabbitSend -send info to mq:{""email"":""trainticket_notify@163.com"",""orderNumber"":""f156923d-965f-4c29-ac0c-99fcf91d9bea"",""username"":""fdse_microservice"",""startingPlace"":""shanghai"",""endPlace"":""suzhou"",""startingTime"":""Sat May 04 07:00:00 CST 2013"",""date"":""Fri Aug 13 22:47:15 CST 2021"",""seatClass"":""FirstClassSeat"",""seatNumber"":""1952799029"",""price"":""50.0""}; preserve.service.PreserveServiceImpl -[Cancel Order Service][Get Order By Id]; preserve.service.PreserveServiceImpl -[Step 7] Do not need to consign; preserve.service.PreserveServiceImpl -[Step 6] Buy Food Success; preserve.service.PreserveServiceImpl -[Step 5] Do not need to buy assurance; preserve.service.PreserveServiceImpl -[Step 4] Do Order Complete; preserve.service.PreserveServiceImpl -[Preserve Service][Add food Order] Creating....; preserve.service.PreserveServiceImpl -[Order Price] Price is: 50.0; preserve.service.PreserveServiceImpl -[Preserve Other Service][Get Contacts By Id] Creating....; preserve.service.PreserveServiceImpl -[Order] Order Travel Date: Fri Aug 13 08:00:00 CST 2021; preserve.service.PreserveServiceImpl -[Preserve Other Service][Get Station Name]; preserve.service.PreserveServiceImpl -[Step 4] Do Order; preserve.service.PreserveServiceImpl -TripAllDetail:TripAllDetail(status=false, message=null, tripResponse=TripResponse(tripId=D1345, startingStation=Shang Hai, terminalStation=Su Zhou, startingTime=Sat May 04 07:00:00 CST 2013, endTime=Sat May 04 07:16:00 CST 2013, economyClass=1073741529, confortClass=1073741529), trip=Trip(tripId=D1345, trainTypeId=DongCheOne, routeId=f3d4d4ef-693b-4456-8eed-59c0d717dd08, startingStationId=shanghai, stationsId=suzhou, terminalStationId=taiyuan, startingTime=Sat May 04 07:00:00 CST 2013, endTime=Sat May 04 19:59:52 CST 2013)); preserve.service.PreserveServiceImpl -TripResponse:TripResponse(tripId=D1345, startingStation=Shang Hai, terminalStation=Su Zhou, startingTime=Sat May 04 07:00:00 CST 2013, endTime=Sat May 04 07:16:00 CST 2013, economyClass=1073741529, confortClass=1073741529); preserve.service.PreserveServiceImpl -[Preserve Other Service][Get Station Name]; preserve.service.PreserveServiceImpl -[Step 3] Tickets Enough; preserve.service.PreserveServiceImpl -[Step 2] Find contacts; preserve.service.PreserveServiceImpl -[Preserve Other Service][Get Trip All Detail Information] Getting....; preserve.service.PreserveServiceImpl -[Step 3] Check tickets num; preserve.service.PreserveServiceImpl -[Step 1] Check Security Complete; preserve.service.PreserveServiceImpl -[Step 1] Check Security; preserve.service.PreserveServiceImpl -[Step 3] TripId: D1345; preserve.service.PreserveServiceImpl -[Step 2] Contacts Id: 34799776-50b6-462a-b484-351f64b35b9a; preserve.service.PreserveServiceImpl -[Step 2] Complete",{POST}/api/v1/preserveservice/preserve
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,1e3c47720fe24523938fff342ebe6c0d.59.16288660313090108.0,1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.0,1e3c47720fe24523938fff342ebe6c0d.59.16288660313090108.1,ts-preserve-service, preserve.async.AsyncTask -[Preserve Other Service][Get Contacts By Id] Getting....,SpringAsync
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,1e3c47720fe24523938fff342ebe6c0d.59.16288660313090108.1,1e3c47720fe24523938fff342ebe6c0d.59.16288660313090108.0,119d8c7225134740b963c0d5561c2af7.40.16288660313150054.0,ts-preserve-service, preserve.async.AsyncTask -[Preserve Other Service][Get Contacts By Id] Getting....,/api/v1/contactservice/contacts/34799776-50b6-462a-b484-351f64b35b9a
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,119d8c7225134740b963c0d5561c2af7.40.16288660313150054.0,1e3c47720fe24523938fff342ebe6c0d.59.16288660313090108.1,119d8c7225134740b963c0d5561c2af7.40.16288660313150054.1,ts-contacts-service, c.controller.ContactsController -[ContactsService][Contacts Id Print] 34799776-50b6-462a-b484-351f64b35b9a; c.controller.ContactsController -[ContactsService][VerifyLogin] Success.; contacts.service.ContactsServiceImpl -FIND CONTACTS BY ID: 34799776-50b6-462a-b484-351f64b35b9a,{GET}/api/v1/contactservice/contacts/{id}
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,119d8c7225134740b963c0d5561c2af7.40.16288660313150054.1,119d8c7225134740b963c0d5561c2af7.40.16288660313150054.0,0,ts-contacts-service,0,MongoDB/FindOperation
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,1e3c47720fe24523938fff342ebe6c0d.61.16288660313090114.0,1e3c47720fe24523938fff342ebe6c0d.37.16288660313030058.0,1e3c47720fe24523938fff342ebe6c0d.61.16288660313090114.1,ts-preserve-service,preserve.async.AsyncTask -[Preserve Order Service] Delay Process，Wrong Preserve Process; preserve.async.AsyncTask -[Preserve Other Service][Check Security] Checking....,SpringAsync
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,1e3c47720fe24523938fff342ebe6c0d.61.16288660313090114.1,1e3c47720fe24523938fff342ebe6c0d.61.16288660313090114.0,9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.0,ts-preserve-service, preserve.async.AsyncTask -[Preserve Other Service][Check Security] Checking....,/api/v1/securityservice/securityConfigs/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.0,1e3c47720fe24523938fff342ebe6c0d.61.16288660313090114.1,9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.1;9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.2;9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.3;9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.4,ts-security-service, security.service.SecurityServiceImpl -Max In One Hour: 2147483647  Max Not Use: 2147483647; security.service.SecurityServiceImpl -[Get Order Other Info For Security] Last One Hour: 0  Total Valid Order: 1; security.service.SecurityServiceImpl -[Get Security Config Info]; security.service.SecurityServiceImpl -[Get Order Other Info For Security] Getting....; security.service.SecurityServiceImpl -[Get Order Info For Security] Last One Hour: 0  Total Valid Order: 297; security.service.SecurityServiceImpl -[Get Order Num Info]; security.service.SecurityServiceImpl -[Get Order Info For Security] Getting....; s.controller.SecurityController -[Check Security] Check Account Id: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,{GET}/api/v1/securityservice/securityConfigs/{accountId}
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.1,9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.0,0838b9a1821340d6a7a1a179db8826d2.47.16288660353180352.0,ts-security-service, security.service.SecurityServiceImpl -[Get Order Info For Security] Last One Hour: 0  Total Valid Order: 297; security.service.SecurityServiceImpl -[Get Order Num Info]; security.service.SecurityServiceImpl -[Get Order Info For Security] Getting....; s.controller.SecurityController -[Check Security] Check Account Id: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,/api/v1/orderservice/order/security/Fri Aug 13 22:47:15 CST 2021/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
1e3c47720fe24523938fff342ebe6c0d.37.16288660313030059,0838b9a1821340d6a7a1a179db8826d2.47.16288660353180352.0,9868d8077bf1431ca2aa7749a9980db6.45.16288660353150062.1,0838b9a1821340d6a7a1a179db8826d2.47.16288660353180352.1,ts-order-service, order.controller.OrderController -[Security Info Get] 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,{GET}/api/v1/orderservice/order/security/{checkDate}/{accountId}
